Label ID,Bottle_Number,Longitude_deg_E,Latitude_deg_N,Depth_m,Turbidity_FTU,Oxygen_umolperkg,Salinity_PSU,Temperature_oC,Fluorescence_mgperm3,Pressure_dbar
40042.0,4,-71.8638945573275,-32.967338798508,598,0.0390354375000001,110.5030625,34.366259375,6.42835625,0.0421468749999992,603.12171875
40043.0,5,-71.8638945573275,-32.967338798508,499,0.0417739932432434,80.3362972972974,34.4095054054054,7.11882432432433,0.047751351351348,503.153
40044.0,6,-71.8638945573275,-32.967338798508,399,0.0321405,10.1366666666667,34.567,9.03223333333333,0.0612666666666667,402.223
40045.0,7,-71.8638945573275,-32.967338798508,298,0.0342946818181818,5.17399999999998,34.6211454545455,9.92272272727273,0.0588,300.333227272727
40046.0,8,-71.8638945573275,-32.967338798508,298,0.0342946818181818,5.17399999999998,34.6211454545455,9.92272272727273,0.0588,300.333227272727
40047.0,9,-71.8638945573275,-32.967338798508,298,0.0342946818181818,5.17399999999998,34.6211454545455,9.92272272727273,0.0588,300.333227272727
40048.0,10,-71.8638945573275,-32.967338798508,298,0.0342946818181818,5.17399999999998,34.6211454545455,9.92272272727273,0.0588,300.333227272727
40049.0,11,-71.8638945573275,-32.967338798508,199,0.0491321710526316,2.21186842105262,34.6926131578947,10.9689473684211,0.0662,200.51
40050.0,12,-71.8638945573275,-32.967338798508,101,0.0390860769230767,3.8823846153846,34.6606153846154,11.6402153846154,0.0588,101.742
40051.0,13,-71.8638945573275,-32.967338798508,51,0.0461907107843137,81.5903529411765,34.4011490196078,11.6517156862745,0.1101,51.368
40052.0,14,-71.8638945573275,-32.967338798508,31,0.0628880000000001,129.114,34.3011,12.5253,0.6303,31.222
40053.0,15,-71.8638945573275,-32.967338798508,17,0.37640475,254.811,34.2848,14.7657,8.7328,17.122
40054.0,16,-71.8638945573275,-32.967338798508,7,0.322579,281.555,34.2636,15.5338,6.7475,7.049
40055.0,17,-71.8638945573275,-32.967338798508,7,0.322579,281.555,34.2636,15.5338,6.7475,7.049
40056.0,18,-71.8638945573275,-32.967338798508,6,0.300063460526316,291.752447368421,34.2616868421053,15.9371921052632,5.71142631578947,6.043
40057.0,19,-71.8638945573275,-32.967338798508,6,0.300063460526316,291.752447368421,34.2616868421053,15.9371921052632,5.71142631578947,6.043
40058.0,1,-71.892441686624,-32.8722816356258,1686,0.0420325000000001,106.774655172413,34.5795517241379,2.69725517241379,0.0181965517242329,1704.88824137931
40059.0,2,-71.892441686624,-32.8722816356258,1197,0.0334248284313727,92.6602549019604,34.4860980392157,3.69170196078431,0.0588,1208.99074509804
40060.0,3,-71.892441686624,-32.8722816356258,599,0.03365675,140.334,34.318,6.024,0.0515,604.127
40061.0,4,-71.892441686624,-32.8722816356258,599,0.03365675,140.334,34.318,6.024,0.0515,604.127
40062.0,5,-71.892441686624,-32.8722816356258,599,0.03365675,140.334,34.318,6.024,0.0515,604.127
40063.0,6,-71.892441686624,-32.8722816356258,299,0.038101,24.2475,34.50685,9.0865,0.0515,301.3395
40064.0,7,-71.892441686624,-32.8722816356258,299,0.038101,24.2475,34.50685,9.0865,0.0515,301.3395
